Year,Date,CPI component,pct_change
2017,2017-02-01,Footwear including repairs,96.8
2017,2017-02-01,Actual rents for housing,102.7
2017,2017-02-01,Regular maintenance and repair of the dwelling,99.1
2017,2017-02-01,Water supply and misc. services for the dwelling,101.2
2017,2017-02-01,"Electricity, gas and other fuels",97.5
2017,2017-02-01,"Furniture, furnishings and carpets",102
2017,2017-02-01,Household textiles,98.2
2017,2017-02-01,"Household appliances, fitting and repairs",103.5
2017,2017-02-01,"Glassware, tableware and household utensils",99.2
2017,2017-02-01,Tools and equipment for house and garden,101.2
2017,2017-02-01,Goods and services for routine maintenance,102.5
2017,2017-02-01,Medical products appliances and equipment,102.1
2017,2017-02-01,Out-patient services:,103
2017,2017-02-01,Hospital services,106.2
2017,2017-02-01,Purchase of vehicles,100.1
2017,2017-02-01,Operation of personal transport equipment,105.1
2017,2017-02-01,Transport services,106.4
2017,2017-02-01,Postal services,101.9
2017,2017-02-01,Audio-visual equipment and related products,95.8
2017,2017-02-01,Other major durables for recreation and culture,103.7
2017,2017-02-01,Other recreational items and equipment gardens & pets,98.9
2017,2017-02-01,Recreational and cultural services,104.2
2017,2017-02-01,"Books, newspapers and stationery",106.7
2017,2017-02-01,Package holiday,99.9
2017,2017-02-01,Cpi index 10.4 tertiary education,107.6
2017,2017-02-01,Catering services,103.7
2017,2017-02-01,Accommodation services,105.6
2017,2017-02-01,Personal care,99.5
2017,2017-02-01,Personal effects n.e.c.,101.6
2017,2017-02-01,Social protection,105.7
2017,2017-02-01,Insurance,111.5
2017,2017-02-01,Financial services n.e.c.,99.3
2017,2017-02-01,Other services nec,99.2
2017,2017-03-01,Cpi index 00: all items,102.5
2017,2017-03-01,Food,99.5
2017,2017-03-01,Non-alcoholic beverages,97.4
2017,2017-03-01,Alcoholic beverages,99
2017,2017-03-01,Tobacco,109.8
2017,2017-03-01,Clothing,101.9
2017,2017-03-01,Footwear including repairs,99.5
2017,2017-03-01,Actual rents for housing,102.7
2017,2017-03-01,Regular maintenance and repair of the dwelling,99.8
2017,2017-03-01,Water supply and misc. services for the dwelling,101.2
2017,2017-03-01,"Electricity, gas and other fuels",97.8
2017,2017-03-01,"Furniture, furnishings and carpets",104
2017,2017-03-01,Household textiles,99.8
2017,2017-03-01,"Household appliances, fitting and repairs",103
2017,2017-03-01,"Glassware, tableware and household utensils",100.2
2017,2017-03-01,Tools and equipment for house and garden,100.1
2017,2017-03-01,Goods and services for routine maintenance,101.8
2017,2017-03-01,Medical products appliances and equipment,102.2
2017,2017-03-01,Out-patient services:,103.1
2017,2017-03-01,Hospital services,106.2
2017,2017-03-01,Purchase of vehicles,100.2
2017,2017-03-01,Operation of personal transport equipment,104.9
2017,2017-03-01,Transport services,104.5
2017,2017-03-01,Postal services,101.9
2017,2017-03-01,Audio-visual equipment and related products,96.1
2017,2017-03-01,Other major durables for recreation and culture,103.7
2017,2017-03-01,Other recreational items and equipment gardens & pets,100.6
2017,2017-03-01,Recreational and cultural services,103.7
2017,2017-03-01,"Books, newspapers and stationery",106.5
2017,2017-03-01,Package holiday,99.9
2017,2017-03-01,Cpi index 10.4 tertiary education,107.6
2017,2017-03-01,Catering services,104.2
2017,2017-03-01,Accommodation services,105.4
2017,2017-03-01,Personal care,100.2
2017,2017-03-01,Personal effects n.e.c.,103.3
2017,2017-03-01,Social protection,106.1
2017,2017-03-01,Insurance,112.5
2017,2017-03-01,Financial services n.e.c.,99.5
2017,2017-03-01,Other services nec,99.2
2017,2017-04-01,Cpi index 00: all items,102.9
2017,2017-04-01,Food,99.7
2017,2017-04-01,Non-alcoholic beverages,98
2017,2017-04-01,Alcoholic beverages,98.5
2017,2017-04-01,Tobacco,110.9
2017,2017-04-01,Clothing,103
2017,2017-04-01,Footwear including repairs,100.6
2017,2017-04-01,Actual rents for housing,102.6
2017,2017-04-01,Regular maintenance and repair of the dwelling,99.7
2017,2017-04-01,Water supply and misc. services for the dwelling,102.9
2017,2017-04-01,"Electricity, gas and other fuels",98.8
2017,2017-04-01,"Furniture, furnishings and carpets",102
2017,2017-04-01,Household textiles,98.4
2017,2017-04-01,"Household appliances, fitting and repairs",103.4
2017,2017-04-01,"Glassware, tableware and household utensils",98.8
2017,2017-04-01,Tools and equipment for house and garden,100.6
2017,2017-04-01,Goods and services for routine maintenance,101.6
2017,2017-04-01,Medical products appliances and equipment,102.5
2017,2017-04-01,Out-patient services:,104.3
2017,2017-04-01,Hospital services,108.4
2017,2017-04-01,Purchase of vehicles,99.8
2017,2017-04-01,Operation of personal transport equipment,105.6
2017,2017-04-01,Transport services,110.9
2017,2017-04-01,Postal services,103.7
2017,2017-04-01,Audio-visual equipment and related products,95.9
2017,2017-04-01,Other major durables for recreation and culture,105.1
2017,2017-04-01,Other recreational items and equipment gardens & pets,98.3
2017,2017-04-01,Recreational and cultural services,105.9
2017,2017-04-01,"Books, newspapers and stationery",105.3
2017,2017-04-01,Package holiday,101.1
2017,2017-04-01,Cpi index 10.4 tertiary education,107.6
2017,2017-04-01,Catering services,104.5
2017,2017-04-01,Accommodation services,106.8
2017,2017-04-01,Personal care,100.1
2017,2017-04-01,Personal effects n.e.c.,102.2
2017,2017-04-01,Social protection,106.6
2017,2017-04-01,Insurance,113.6
2017,2017-04-01,Financial services n.e.c.,99.1
2017,2017-04-01,Other services nec,99.4
2017,2017-05-01,Cpi index 00: all items,103.3
2017,2017-05-01,Food,99.8
2017,2017-05-01,Non-alcoholic beverages,98.4
2017,2017-05-01,Alcoholic beverages,100
2017,2017-05-01,Tobacco,111.1
2017,2017-05-01,Clothing,103.6
2017,2017-05-01,Footwear including repairs,100.6
2017,2017-05-01,Actual rents for housing,102.6
2017,2017-05-01,Regular maintenance and repair of the dwelling,99.8
2017,2017-05-01,Water supply and misc. services for the dwelling,102.9
2017,2017-05-01,"Electricity, gas and other fuels",100.8
2017,2017-05-01,"Furniture, furnishings and carpets",103.9
2017,2017-05-01,Household textiles,100.9
2017,2017-05-01,"Household appliances, fitting and repairs",102.5
2017,2017-05-01,"Glassware, tableware and household utensils",100.7
2017,2017-05-01,Tools and equipment for house and garden,101.1
2017,2017-05-01,Goods and services for routine maintenance,102
2017,2017-05-01,Medical products appliances and equipment,102.9
2017,2017-05-01,Out-patient services:,104.5
2017,2017-05-01,Hospital services,108.7
2017,2017-05-01,Purchase of vehicles,99.7
2017,2017-05-01,Operation of personal transport equipment,105.3
2017,2017-05-01,Transport services,108.2
2017,2017-05-01,Postal services,103.7
2017,2017-05-01,Audio-visual equipment and related products,98.1
2017,2017-05-01,Other major durables for recreation and culture,105.1
2017,2017-05-01,Other recreational items and equipment gardens & pets,99.7
2017,2017-05-01,Recreational and cultural services,106.5
2017,2017-05-01,"Books, newspapers and stationery",106.2
2017,2017-05-01,Package holiday,101.7
2017,2017-05-01,Cpi index 10.4 tertiary education,107.6
2017,2017-05-01,Catering services,104.9
2017,2017-05-01,Accommodation services,108
2017,2017-05-01,Personal care,99.6
2017,2017-05-01,Personal effects n.e.c.,103.4
2017,2017-05-01,Social protection,107.1
2017,2017-05-01,Insurance,114
2017,2017-05-01,Financial services n.e.c.,99
2017,2017-05-01,Other services nec,99.3
2017,2017-06-01,Cpi index 00: all items,103.3
2017,2017-06-01,Food,99.5
2017,2017-06-01,Non-alcoholic beverages,99
2017,2017-06-01,Alcoholic beverages,99.6
2017,2017-06-01,Tobacco,111.2
2017,2017-06-01,Clothing,102.4
2017,2017-06-01,Footwear including repairs,100.1
2017,2017-06-01,Actual rents for housing,102.6
2017,2017-06-01,Regular maintenance and repair of the dwelling,99.6
2017,2017-06-01,Water supply and misc. services for the dwelling,102.9
2017,2017-06-01,"Electricity, gas and other fuels",100.8
2017,2017-06-01,"Furniture, furnishings and carpets",105.5
2017,2017-06-01,Household textiles,100.1
2017,2017-06-01,"Household appliances, fitting and repairs",103.4
2017,2017-06-01,"Glassware, tableware and household utensils",100.3
2017,2017-06-01,Tools and equipment for house and garden,100.8
2017,2017-06-01,Goods and services for routine maintenance,101.6
2017,2017-06-01,Medical products appliances and equipment,102.9
2017,2017-06-01,Out-patient services:,104.5
2017,2017-06-01,Hospital services,109.1
2017,2017-06-01,Purchase of vehicles,99.1
2017,2017-06-01,Operation of personal transport equipment,105
2017,2017-06-01,Transport services,110.2
2017,2017-06-01,Postal services,103.7
2017,2017-06-01,Audio-visual equipment and related products,96.7
2017,2017-06-01,Other major durables for recreation and culture,105.1
2017,2017-06-01,Other recreational items and equipment gardens & pets,99.3
2017,2017-06-01,Recreational and cultural services,106.5
2017,2017-06-01,"Books, newspapers and stationery",107
2017,2017-06-01,Package holiday,101.9
2017,2017-06-01,Cpi index 10.4 tertiary education,107.6
2017,2017-06-01,Catering services,105
2017,2017-06-01,Accommodation services,108.8
2017,2017-06-01,Personal care,99.5
2017,2017-06-01,Personal effects n.e.c.,102.7
2017,2017-06-01,Social protection,107.6
2017,2017-06-01,Insurance,115.2
2017,2017-06-01,Financial services n.e.c.,99.1
2017,2017-06-01,Other services nec,99.4
2017,2017-07-01,Cpi index 00: all items,103.2
2017,2017-07-01,Food,99.5
2017,2017-07-01,Non-alcoholic beverages,98.2
2017,2017-07-01,Alcoholic beverages,100.2
2017,2017-07-01,Tobacco,111.3
2017,2017-07-01,Clothing,99.3
2017,2017-07-01,Footwear including repairs,97.5
2017,2017-07-01,Actual rents for housing,102.7
2017,2017-07-01,Regular maintenance and repair of the dwelling,99.5
2017,2017-07-01,Water supply and misc. services for the dwelling,102.9
2017,2017-07-01,"Electricity, gas and other fuels",101.6
2017,2017-07-01,"Furniture, furnishings and carpets",102.7
2017,2017-07-01,Household textiles,97.2
2017,2017-07-01,"Household appliances, fitting and repairs",104.3
2017,2017-07-01,"Glassware, tableware and household utensils",98.3
2017,2017-07-01,Tools and equipment for house and garden,101.5
2017,2017-07-01,Goods and services for routine maintenance,102.6
2017,2017-07-01,Medical products appliances and equipment,103.2
2017,2017-07-01,Out-patient services:,104.7
2017,2017-07-01,Hospital services,109.7
2017,2017-07-01,Purchase of vehicles,99.3
2017,2017-07-01,Operation of personal transport equipment,104.6
2017,2017-07-01,Transport services,115.6
2017,2017-07-01,Postal services,103.7
2017,2017-07-01,Audio-visual equipment and related products,96.1
2017,2017-07-01,Other major durables for recreation and culture,105.1
2017,2017-07-01,Other recreational items and equipment gardens & pets,98.3
2017,2017-07-01,Recreational and cultural services,106.2
2017,2017-07-01,"Books, newspapers and stationery",109.4
2017,2017-07-01,Package holiday,102.1
2017,2017-07-01,Cpi index 10.4 tertiary education,107.6
2017,2017-07-01,Catering services,105.2
2017,2017-07-01,Accommodation services,109.6
2017,2017-07-01,Personal care,99.4
2017,2017-07-01,Personal effects n.e.c.,101.7
2017,2017-07-01,Social protection,108
2017,2017-07-01,Insurance,117.8
2017,2017-07-01,Financial services n.e.c.,98.7
2017,2017-07-01,Other services nec,99.9
2017,2017-08-01,Cpi index 00: all items,103.8
2017,2017-08-01,Food,99.6
2017,2017-08-01,Non-alcoholic beverages,97.9
2017,2017-08-01,Alcoholic beverages,100.5
2017,2017-08-01,Tobacco,111.2
2017,2017-08-01,Clothing,101.8
2017,2017-08-01,Footwear including repairs,99.5
2017,2017-08-01,Actual rents for housing,102.8
2017,2017-08-01,Regular maintenance and repair of the dwelling,99.2
2017,2017-08-01,Water supply and misc. services for the dwelling,102.9
2017,2017-08-01,"Electricity, gas and other fuels",101.7
2017,2017-08-01,"Furniture, furnishings and carpets",106
2017,2017-08-01,Household textiles,99.7
2017,2017-08-01,"Household appliances, fitting and repairs",105.5
2017,2017-08-01,"Glassware, tableware and household utensils",100.1
2017,2017-08-01,Tools and equipment for house and garden,102
2017,2017-08-01,Goods and services for routine maintenance,102.3
2017,2017-08-01,Medical products appliances and equipment,103.1
2017,2017-08-01,Out-patient services:,104.9
2017,2017-08-01,Hospital services,109.8
2017,2017-08-01,Purchase of vehicles,99.1
2017,2017-08-01,Operation of personal transport equipment,105.4
2017,2017-08-01,Transport services,118.9
2017,2017-08-01,Postal services,103.7
2017,2017-08-01,Audio-visual equipment and related products,97.5
2017,2017-08-01,Other major durables for recreation and culture,105.1
2017,2017-08-01,Other recreational items and equipment gardens & pets,97.3
2017,2017-08-01,Recreational and cultural services,107
2017,2017-08-01,"Books, newspapers and stationery",107.2
2017,2017-08-01,Package holiday,103
2017,2017-08-01,Cpi index 10.4 tertiary education,107.6
2017,2017-08-01,Catering services,105.3
2017,2017-08-01,Accommodation services,109.5
2017,2017-08-01,Personal care,99.1
2017,2017-08-01,Personal effects n.e.c.,103.9
2017,2017-08-01,Social protection,108.2
2017,2017-08-01,Insurance,118.6
2017,2017-08-01,Financial services n.e.c.,98.6
2017,2017-08-01,Other services nec,99.7
2017,2017-09-01,Cpi index 00: all items,104.1
2017,2017-09-01,Food,100.4
2017,2017-09-01,Non-alcoholic beverages,98.6
2017,2017-09-01,Alcoholic beverages,99.9
2017,2017-09-01,Tobacco,112.1
2017,2017-09-01,Clothing,106.1
2017,2017-09-01,Footwear including repairs,101.4
2017,2017-09-01,Actual rents for housing,102.9
2017,2017-09-01,Regular maintenance and repair of the dwelling,99.7
2017,2017-09-01,Water supply and misc. services for the dwelling,102.9
2017,2017-09-01,"Electricity, gas and other fuels",101.8
2017,2017-09-01,"Furniture, furnishings and carpets",106.4
2017,2017-09-01,Household textiles,101.3
2017,2017-09-01,"Household appliances, fitting and repairs",105.1
2017,2017-09-01,"Glassware, tableware and household utensils",99.6
2017,2017-09-01,Tools and equipment for house and garden,102.7
2017,2017-09-01,Goods and services for routine maintenance,102
2017,2017-09-01,Medical products appliances and equipment,103
2017,2017-09-01,Out-patient services:,105.1
2017,2017-09-01,Hospital services,109.8
2017,2017-09-01,Purchase of vehicles,99.4
2017,2017-09-01,Operation of personal transport equipment,106.4
2017,2017-09-01,Transport services,109.7
2017,2017-09-01,Postal services,103.7
2017,2017-09-01,Audio-visual equipment and related products,96.2
2017,2017-09-01,Other major durables for recreation and culture,105.2
2017,2017-09-01,Other recreational items and equipment gardens & pets,100
2017,2017-09-01,Recreational and cultural services,107.3
2017,2017-09-01,"Books, newspapers and stationery",109.2
2017,2017-09-01,Package holiday,103.3
2017,2017-09-01,Cpi index 10.4 tertiary education,107.6
2017,2017-09-01,Catering services,105.7
2017,2017-09-01,Accommodation services,109.9
2017,2017-09-01,Personal care,98.5
2017,2017-09-01,Personal effects n.e.c.,104.7
2017,2017-09-01,Social protection,108.3
2017,2017-09-01,Insurance,118.4
2017,2017-09-01,Financial services n.e.c.,98.8
2017,2017-09-01,Other services nec,99.7
2017,2017-10-01,Cpi index 00: all items,104.2
2017,2017-10-01,Food,101
2017,2017-10-01,Non-alcoholic beverages,97.7
2017,2017-10-01,Alcoholic beverages,99.7
2017,2017-10-01,Tobacco,112.2
2017,2017-10-01,Clothing,106.2
2017,2017-10-01,Footwear including repairs,101.5
2017,2017-10-01,Actual rents for housing,102.8
2017,2017-10-01,Regular maintenance and repair of the dwelling,99.9
2017,2017-10-01,Water supply and misc. services for the dwelling,102.9
2017,2017-10-01,"Electricity, gas and other fuels",103.1
2017,2017-10-01,"Furniture, furnishings and carpets",104.1
2017,2017-10-01,Household textiles,100
