Year,Date,CPI component,pct_change
2019,2019-10-01,Actual rents for housing,104.3
2019,2019-10-01,Regular maintenance and repair of the dwelling,102.1
2019,2019-10-01,Water supply and misc. services for the dwelling,109
2019,2019-10-01,"Electricity, gas and other fuels",110.3
2019,2019-10-01,"Furniture, furnishings and carpets",108.2
2019,2019-10-01,Household textiles,102.1
2019,2019-10-01,"Household appliances, fitting and repairs",108.5
2019,2019-10-01,"Glassware, tableware and household utensils",99.9
2019,2019-10-01,Tools and equipment for house and garden,107.9
2019,2019-10-01,Goods and services for routine maintenance,104.6
2019,2019-10-01,Medical products appliances and equipment,106.6
2019,2019-10-01,Out-patient services:,111.3
2019,2019-10-01,Hospital services,117.7
2019,2019-10-01,Purchase of vehicles,104.4
2019,2019-10-01,Operation of personal transport equipment,113.9
2019,2019-10-01,Transport services,115.5
2019,2019-10-01,Postal services,110.9
2019,2019-10-01,Audio-visual equipment and related products,90.7
2019,2019-10-01,Other major durables for recreation and culture,113
2019,2019-10-01,Other recreational items and equipment gardens & pets,103.4
2019,2019-10-01,Recreational and cultural services,114
2019,2019-10-01,"Books, newspapers and stationery",118.1
2019,2019-10-01,Package holiday,113.6
2019,2019-10-01,Cpi index 10.4 tertiary education,117.3
2019,2019-10-01,Catering services,112.1
2019,2019-10-01,Accommodation services,112.9
2019,2019-10-01,Personal care,101.4
2019,2019-10-01,Personal effects n.e.c.,104.8
2019,2019-10-01,Social protection,116.1
2019,2019-10-01,Insurance,118.4
2019,2019-10-01,Financial services n.e.c.,93.6
2019,2019-10-01,Other services nec,99.8
2020,2020-01-01,Cpi index 00: all items,108.5
2020,2020-01-01,Food,103.8
2020,2020-01-01,Non-alcoholic beverages,107.9
2020,2020-01-01,Alcoholic beverages,102.4
2020,2020-01-01,Tobacco,127
2020,2020-01-01,Clothing,102.1
2020,2020-01-01,Footwear including repairs,96
2020,2020-01-01,Actual rents for housing,104.5
2020,2020-01-01,Regular maintenance and repair of the dwelling,102.4
2020,2020-01-01,Water supply and misc. services for the dwelling,109
2020,2020-01-01,"Electricity, gas and other fuels",110
2020,2020-01-01,"Furniture, furnishings and carpets",106.1
2020,2020-01-01,Household textiles,101.1
2020,2020-01-01,"Household appliances, fitting and repairs",107.2
2020,2020-01-01,"Glassware, tableware and household utensils",98.6
2020,2020-01-01,Tools and equipment for house and garden,106.6
2020,2020-01-01,Goods and services for routine maintenance,105.6
2020,2020-01-01,Medical products appliances and equipment,107.8
2020,2020-01-01,Out-patient services:,112.1
2020,2020-01-01,Hospital services,120
2020,2020-01-01,Purchase of vehicles,105.6
2020,2020-01-01,Operation of personal transport equipment,113.7
2020,2020-01-01,Transport services,115.4
2020,2020-01-01,Postal services,110.9
2020,2020-01-01,Audio-visual equipment and related products,89.4
2020,2020-01-01,Other major durables for recreation and culture,113.9
2020,2020-01-01,Other recreational items and equipment gardens & pets,103.6
2020,2020-01-01,Recreational and cultural services,113.1
2020,2020-01-01,"Books, newspapers and stationery",119.8
2020,2020-01-01,Package holiday,115
2020,2020-01-01,Cpi index 10.4 tertiary education,117.3
2020,2020-01-01,Catering services,112.8
2020,2020-01-01,Accommodation services,109.7
2020,2020-01-01,Personal care,103.1
2020,2020-01-01,Personal effects n.e.c.,104.8
2020,2020-01-01,Social protection,116.7
2020,2020-01-01,Insurance,120.7
2020,2020-01-01,Financial services n.e.c.,92.4
2020,2020-01-01,Other services nec,100.5
2020,2020-04-01,Cpi index 00: all items,108.5
2020,2020-04-01,Food,104
2020,2020-04-01,Non-alcoholic beverages,107.8
2020,2020-04-01,Alcoholic beverages,102.8
2020,2020-04-01,Tobacco,129.2
2020,2020-04-01,Clothing,100.6
2020,2020-04-01,Footwear including repairs,95
2020,2020-04-01,Actual rents for housing,105.2
2020,2020-04-01,Regular maintenance and repair of the dwelling,102.5
2020,2020-04-01,Water supply and misc. services for the dwelling,105.4
2020,2020-04-01,"Electricity, gas and other fuels",107.5
2020,2020-04-01,"Furniture, furnishings and carpets",106.8
2020,2020-04-01,Household textiles,99
2020,2020-04-01,"Household appliances, fitting and repairs",107.1
2020,2020-04-01,"Glassware, tableware and household utensils",98.2
2020,2020-04-01,Tools and equipment for house and garden,105.6
2020,2020-04-01,Goods and services for routine maintenance,105.5
2020,2020-04-01,Medical products appliances and equipment,107.6
2020,2020-04-01,Out-patient services:,112.1
2020,2020-04-01,Hospital services,120.1
2020,2020-04-01,Purchase of vehicles,107.6
2020,2020-04-01,Operation of personal transport equipment,108.6
2020,2020-04-01,Transport services,121.3
2020,2020-04-01,Postal services,116.8
2020,2020-04-01,Audio-visual equipment and related products,91.9
2020,2020-04-01,Other major durables for recreation and culture,114.1
2020,2020-04-01,Other recreational items and equipment gardens & pets,104
2020,2020-04-01,Recreational and cultural services,115.2
2020,2020-04-01,"Books, newspapers and stationery",117.4
2020,2020-04-01,Package holiday,114.6
2020,2020-04-01,Cpi index 10.4 tertiary education,117.3
2020,2020-04-01,Catering services,113.6
2020,2020-04-01,Accommodation services,112.9
2020,2020-04-01,Personal care,103.4
2020,2020-04-01,Personal effects n.e.c.,102.3
2020,2020-04-01,Social protection,116.7
2020,2020-04-01,Insurance,121
2020,2020-04-01,Financial services n.e.c.,89.3
2020,2020-04-01,Other services nec,101.2
2020,2020-07-01,Cpi index 00: all items,108.9
2020,2020-07-01,Food,103.3
2020,2020-07-01,Non-alcoholic beverages,107.5
2020,2020-07-01,Alcoholic beverages,102
2020,2020-07-01,Tobacco,130.2
2020,2020-07-01,Clothing,101.1
2020,2020-07-01,Footwear including repairs,95.7
2020,2020-07-01,Actual rents for housing,105.9
2020,2020-07-01,Regular maintenance and repair of the dwelling,102.6
2020,2020-07-01,Water supply and misc. services for the dwelling,105.4
2020,2020-07-01,"Electricity, gas and other fuels",107.6
2020,2020-07-01,"Furniture, furnishings and carpets",107.6
2020,2020-07-01,Household textiles,101.5
2020,2020-07-01,"Household appliances, fitting and repairs",108.7
2020,2020-07-01,"Glassware, tableware and household utensils",98.7
2020,2020-07-01,Tools and equipment for house and garden,104.7
2020,2020-07-01,Goods and services for routine maintenance,105.7
2020,2020-07-01,Medical products appliances and equipment,108.5
2020,2020-07-01,Out-patient services:,114.3
2020,2020-07-01,Hospital services,122.4
2020,2020-07-01,Purchase of vehicles,108.5
2020,2020-07-01,Operation of personal transport equipment,110.4
2020,2020-07-01,Transport services,125.4
2020,2020-07-01,Postal services,116.8
2020,2020-07-01,Audio-visual equipment and related products,92.6
2020,2020-07-01,Other major durables for recreation and culture,115
2020,2020-07-01,Other recreational items and equipment gardens & pets,103.6
2020,2020-07-01,Recreational and cultural services,116.3
2020,2020-07-01,"Books, newspapers and stationery",119.9
2020,2020-07-01,Package holiday,116.9
2020,2020-07-01,Cpi index 10.4 tertiary education,117.3
2020,2020-07-01,Catering services,111.8
2020,2020-07-01,Accommodation services,111.6
2020,2020-07-01,Personal care,103.3
2020,2020-07-01,Personal effects n.e.c.,103.6
2020,2020-07-01,Social protection,118
2020,2020-07-01,Insurance,118.9
2020,2020-07-01,Financial services n.e.c.,88.2
2020,2020-07-01,Other services nec,101.3
2020,2020-10-01,Cpi index 00: all items,109
2020,2020-10-01,Food,102.7
2020,2020-10-01,Non-alcoholic beverages,106.4
2020,2020-10-01,Alcoholic beverages,100.9
2020,2020-10-01,Tobacco,131.4
2020,2020-10-01,Clothing,104.3
2020,2020-10-01,Footwear including repairs,96.6
2020,2020-10-01,Actual rents for housing,106.1
2020,2020-10-01,Regular maintenance and repair of the dwelling,102.8
2020,2020-10-01,Water supply and misc. services for the dwelling,105.4
2020,2020-10-01,"Electricity, gas and other fuels",100.7
2020,2020-10-01,"Furniture, furnishings and carpets",109.3
2020,2020-10-01,Household textiles,101.6
2020,2020-10-01,"Household appliances, fitting and repairs",109
2020,2020-10-01,"Glassware, tableware and household utensils",97.3
2020,2020-10-01,Tools and equipment for house and garden,102.8
2020,2020-10-01,Goods and services for routine maintenance,105.3
2020,2020-10-01,Medical products appliances and equipment,107.8
2020,2020-10-01,Out-patient services:,114.2
2020,2020-10-01,Hospital services,119.9
2020,2020-10-01,Purchase of vehicles,110.3
2020,2020-10-01,Operation of personal transport equipment,111.2
2020,2020-10-01,Transport services,121
2020,2020-10-01,Postal services,117
2020,2020-10-01,Audio-visual equipment and related products,93.7
2020,2020-10-01,Other major durables for recreation and culture,115.4
2020,2020-10-01,Other recreational items and equipment gardens & pets,106.1
2020,2020-10-01,Recreational and cultural services,115.3
2020,2020-10-01,"Books, newspapers and stationery",119.7
2020,2020-10-01,Package holiday,115.8
2020,2020-10-01,Cpi index 10.4 tertiary education,120
2020,2020-10-01,Catering services,113
2020,2020-10-01,Accommodation services,109
2020,2020-10-01,Personal care,103.2
2020,2020-10-01,Personal effects n.e.c.,103.8
2020,2020-10-01,Social protection,118.9
2020,2020-10-01,Insurance,115.7
2020,2020-10-01,Financial services n.e.c.,89.1
2020,2020-10-01,Other services nec,101.7
2021,2021-01-01,Cpi index 00: all items,109.2
2021,2021-01-01,Food,102.9
2021,2021-01-01,Non-alcoholic beverages,106.9
2021,2021-01-01,Alcoholic beverages,102.7
2021,2021-01-01,Tobacco,133.4
2021,2021-01-01,Clothing,98
2021,2021-01-01,Footwear including repairs,90.1
2021,2021-01-01,Actual rents for housing,106.4
2021,2021-01-01,Regular maintenance and repair of the dwelling,103.1
2021,2021-01-01,Water supply and misc. services for the dwelling,105.4
2021,2021-01-01,"Electricity, gas and other fuels",101.3
2021,2021-01-01,"Furniture, furnishings and carpets",110.6
2021,2021-01-01,Household textiles,101
2021,2021-01-01,"Household appliances, fitting and repairs",110.1
2021,2021-01-01,"Glassware, tableware and household utensils",96.1
2021,2021-01-01,Tools and equipment for house and garden,102.8
2021,2021-01-01,Goods and services for routine maintenance,105.5
2021,2021-01-01,Medical products appliances and equipment,106.6
2021,2021-01-01,Out-patient services:,114.9
2021,2021-01-01,Hospital services,124.9
2021,2021-01-01,Purchase of vehicles,110.2
2021,2021-01-01,Operation of personal transport equipment,113.9
2021,2021-01-01,Transport services,122.7
2021,2021-01-01,Postal services,123.6
2021,2021-01-01,Audio-visual equipment and related products,93.1
2021,2021-01-01,Other major durables for recreation and culture,117.6
2021,2021-01-01,Other recreational items and equipment gardens & pets,108.3
2021,2021-01-01,Recreational and cultural services,113.7
2021,2021-01-01,"Books, newspapers and stationery",119.1
2021,2021-01-01,Package holiday,115.8
2021,2021-01-01,Cpi index 10.4 tertiary education,120
2021,2021-01-01,Catering services,113.6
2021,2021-01-01,Accommodation services,111.9
2021,2021-01-01,Personal care,104.6
2021,2021-01-01,Personal effects n.e.c.,102.2
2021,2021-01-01,Social protection,119.8
2021,2021-01-01,Insurance,114.2
2021,2021-01-01,Financial services n.e.c.,88.2
2021,2021-01-01,Other services nec,102.2
2021,2021-04-01,Cpi index 00: all items,110.7
2021,2021-04-01,Food,103.2
2021,2021-04-01,Non-alcoholic beverages,106.5
2021,2021-04-01,Alcoholic beverages,103.7
2021,2021-04-01,Tobacco,133.2
2021,2021-04-01,Clothing,102.7
2021,2021-04-01,Footwear including repairs,94.5
2021,2021-04-01,Actual rents for housing,106.8
2021,2021-04-01,Regular maintenance and repair of the dwelling,104
2021,2021-04-01,Water supply and misc. services for the dwelling,107.2
2021,2021-04-01,"Electricity, gas and other fuels",110.2
2021,2021-04-01,"Furniture, furnishings and carpets",113.6
2021,2021-04-01,Household textiles,101.9
2021,2021-04-01,"Household appliances, fitting and repairs",111.2
2021,2021-04-01,"Glassware, tableware and household utensils",97.8
2021,2021-04-01,Tools and equipment for house and garden,103.5
2021,2021-04-01,Goods and services for routine maintenance,105.9
2021,2021-04-01,Medical products appliances and equipment,107.7
2021,2021-04-01,Out-patient services:,116.3
2021,2021-04-01,Hospital services,127.9
2021,2021-04-01,Purchase of vehicles,111.2
2021,2021-04-01,Operation of personal transport equipment,117.1
2021,2021-04-01,Transport services,127.5
2021,2021-04-01,Postal services,123.6
2021,2021-04-01,Audio-visual equipment and related products,93.7
2021,2021-04-01,Other major durables for recreation and culture,118.1
2021,2021-04-01,Other recreational items and equipment gardens & pets,105.3
2021,2021-04-01,Recreational and cultural services,116.5
2021,2021-04-01,"Books, newspapers and stationery",121.6
2021,2021-04-01,Package holiday,117.2
2021,2021-04-01,Cpi index 10.4 tertiary education,120
2021,2021-04-01,Catering services,115.1
2021,2021-04-01,Accommodation services,116.7
2021,2021-04-01,Personal care,104.7
2021,2021-04-01,Personal effects n.e.c.,104
2021,2021-04-01,Social protection,121.1
2021,2021-04-01,Insurance,114.4
2021,2021-04-01,Financial services n.e.c.,87.3
2021,2021-04-01,Other services nec,101.3
2021,2021-07-01,Cpi index 00: all items,111.9
2021,2021-07-01,Food,103.5
2021,2021-07-01,Non-alcoholic beverages,107.1
2021,2021-07-01,Alcoholic beverages,103.5
2021,2021-07-01,Tobacco,133.7
2021,2021-07-01,Clothing,102.7
2021,2021-07-01,Footwear including repairs,95
2021,2021-07-01,Actual rents for housing,107.4
2021,2021-07-01,Regular maintenance and repair of the dwelling,106.2
2021,2021-07-01,Water supply and misc. services for the dwelling,107.2
2021,2021-07-01,"Electricity, gas and other fuels",110.5
2021,2021-07-01,"Furniture, furnishings and carpets",116.6
2021,2021-07-01,Household textiles,101.9
2021,2021-07-01,"Household appliances, fitting and repairs",114
2021,2021-07-01,"Glassware, tableware and household utensils",98.6
2021,2021-07-01,Tools and equipment for house and garden,104.4
2021,2021-07-01,Goods and services for routine maintenance,106.1
2021,2021-07-01,Medical products appliances and equipment,108
2021,2021-07-01,Out-patient services:,117.2
2021,2021-07-01,Hospital services,129.7
2021,2021-07-01,Purchase of vehicles,118.5
2021,2021-07-01,Operation of personal transport equipment,120.2
2021,2021-07-01,Transport services,129
2021,2021-07-01,Postal services,123.6
2021,2021-07-01,Audio-visual equipment and related products,94.7
2021,2021-07-01,Other major durables for recreation and culture,118.2
2021,2021-07-01,Other recreational items and equipment gardens & pets,107
2021,2021-07-01,Recreational and cultural services,119.2
2021,2021-07-01,"Books, newspapers and stationery",123.6
2021,2021-07-01,Package holiday,116.9
2021,2021-07-01,Cpi index 10.4 tertiary education,120
2021,2021-07-01,Catering services,116.6
2021,2021-07-01,Accommodation services,122
2021,2021-07-01,Personal care,104.5
2021,2021-07-01,Personal effects n.e.c.,105.1
2021,2021-07-01,Social protection,122.3
2021,2021-07-01,Insurance,115.8
2021,2021-07-01,Financial services n.e.c.,87.1
2021,2021-07-01,Other services nec,101.2
2021,2021-10-01,Cpi index 00: all items,114.4
2021,2021-10-01,Food,105.5
2021,2021-10-01,Non-alcoholic beverages,108.4
2021,2021-10-01,Alcoholic beverages,103.2
2021,2021-10-01,Tobacco,137.6
2021,2021-10-01,Clothing,107
2021,2021-10-01,Footwear including repairs,97.8
2021,2021-10-01,Actual rents for housing,108.1
2021,2021-10-01,Regular maintenance and repair of the dwelling,108.5
2021,2021-10-01,Water supply and misc. services for the dwelling,107.2
2021,2021-10-01,"Electricity, gas and other fuels",123.8
